country|packed
Poland|05-01:21,3,0,0,0 05-02:24,2,0,0,0 05-03:24,2,0,0,0 05-04:27,0,0,0,0 05-05:15,2,0,0,0 05-06:26,3,0,0,0 05-07:14,2,0,0,0 05-08:21,2,0,0,0 05-09:29,6,0,0,0 05-10:15,2,0,0,0 05-11:28,3,0,0,0 05-12:27,7,0,0,0 05-13:28,5,2,2,1 05-14:23,2,1,0,0 05-15:25,0,0,0,0 05-16:16,1,1,0,0 05-17:19,1,1,1,0 05-18:33,3,2,0,0 05-19:25,6,5,3,1 05-20:31,7,4,2,2 05-21:26,3,1,0,0 05-22:44,4,3,2,1 05-23:32,1,1,1,0 05-24:22,2,0,0,0 05-25:23,4,3,2,0 05-26:26,4,2,2,0 05-27:21,2,2,0,0 05-28:57,8,3,1,1 05-29:55,9,9,2,1 05-30:55,6,2,0,0 05-31:30,3,3,0,0 06-01:19,1,1,0,0 06-02:41,15,14,1,0 06-03:39,7,2,1,0 06-04:54,8,4,1,1 06-05:26,1,0,0,0 06-06:25,2,0,0,0 06-07:24,5,3,2,0 06-08:27,2,1,1,0 06-09:38,2,0,0,0 06-10:89,10,4,3,2 06-11:74,3,0,0,0 06-12:41,2,2,2,0 06-13:51,2,2,0,0 06-14:57,5,5,2,1 06-15:43,3,1,0,0 06-16:38,0,0,0,0 06-17:38,4,2,0,0 06-18:48,4,2,1,1 06-19:50,4,3,2,0 06-20:49,4,3,2,0 06-21:36,4,3,3,0 06-22:30,3,2,1,1 06-23:39,4,2,2,1 06-24:35,1,0,0,0 06-25:39,3,2,0,0 06-26:32,4,3,3,1 06-27:39,1,0,0,0 06-28:32,1,0,0,0 06-29:70,11,1,1,0 06-30:44,1,0,0,0 07-01:51,4,1,0,0 07-02:77,16,3,1,0 07-03:40,1,1,1,0 07-04:48,4,1,0,0 07-05:52,4,2,1,0 07-06:46,2,1,1,0 07-07:38,1,1,0,0 07-08:34,2,0,0,0 07-09:42,0,0,0,0 07-10:47,4,3,0,0 07-11:40,3,3,3,0 07-12:37,2,1,0,0 07-13:38,2,2,1,1 07-14:36,1,0,0,0 07-15:39,3,2,2,1 07-16:38,4,2,1,0 07-17:39,6,6,5,5 07-18:43,13,13,5,4 07-19:47,5,2,0,0 07-20:42,5,5,3,2 07-21:67,16,14,11,11 07-22:56,2,0,0,0 07-23:76,2,1,0,0 07-24:36,3,2,2,1 07-25:61,6,6,3,0 07-26:53,5,3,1,0 07-27:49,4,2,1,0 07-28:46,1,0,0,0 07-29:72,3,0,0,0 07-30:57,4,2,0,0 07-31:52,4,2,1,0 08-01:50,1,1,0,0 08-02:61,4,3,3,0 08-03:48,3,2,1,0 08-04:60,4,4,0,0 08-05:64,6,3,0,0 08-06:48,2,1,0,0 08-07:67,2,1,0,0 08-08:40,2,1,1,0 08-09:53,2,2,1,0 08-10:51,7,3,1,1 08-11:46,4,3,0,0 08-12:42,3,0,0,0 08-13:45,6,3,1,1 08-14:49,6,5,4,2 08-15:71,6,4,1,0 08-16:49,3,3,2,1 08-17:40,5,2,0,0 08-18:37,5,4,1,1 08-19:52,4,0,0,0 08-20:38,3,2,1,0 08-21:49,2,1,0,0 08-22:39,2,1,0,0 08-23:41,4,2,1,0 08-24:42,3,0,0,0 08-25:32,3,3,1,0 08-26:37,3,1,0,0 08-27:46,2,1,0,0 08-28:39,4,2,0,0 08-29:42,7,7,5,3
Portugal|05-01:30,15,0,0,0 05-02:31,12,0,0,0 05-03:17,4,0,0,0 05-04:18,6,0,0,0 05-05:19,3,0,0,0 05-06:15,9,0,0,0 05-07:11,7,0,0,0 05-08:17,11,0,0,0 05-09:30,17,0,0,0 05-10:18,10,0,0,0 05-11:31,20,0,0,0 05-12:23,12,0,0,0 05-13:21,11,2,2,1 05-14:17,9,6,5,5 05-15:52,33,21,16,13 05-16:31,19,10,9,9 05-17:69,39,28,23,20 05-18:64,32,8,7,7 05-19:63,33,15,8,7 05-20:73,52,27,16,13 05-21:79,51,24,20,18 05-22:76,42,21,18,17 05-23:89,58,31,20,16 05-24:93,62,28,22,19 05-25:94,47,20,18,15 05-26:77,38,15,8,6 05-27:53,22,12,11,11 05-28:41,13,3,2,2 05-29:35,16,8,5,5 05-30:21,4,1,0,0 05-31:26,12,3,1,1 06-01:28,8,2,0,0 06-02:31,9,1,1,0 06-03:31,9,0,0,0 06-04:36,9,0,0,0 06-05:31,7,0,0,0 06-06:34,8,2,2,0 06-07:25,6,2,2,1 06-08:21,3,2,1,0 06-09:27,9,4,3,3 06-10:59,19,10,7,2 06-11:41,13,4,3,2 06-12:38,11,6,4,2 06-13:30,5,2,2,2 06-14:30,8,2,2,1 06-15:37,16,5,4,1 06-16:36,11,7,5,5 06-17:26,4,1,1,1 06-18:40,12,6,5,4 06-19:25,14,7,6,4 06-20:24,5,3,3,2 06-21:24,9,2,1,1 06-22:33,12,4,3,3 06-23:29,5,1,1,1 06-24:34,8,3,2,2 06-25:45,15,7,5,4 06-26:31,9,1,1,0 06-27:36,17,5,3,2 06-28:36,8,0,0,0 06-29:27,8,1,1,1 06-30:32,4,1,0,0 07-01:24,2,0,0,0 07-02:27,1,0,0,0 07-03:25,5,2,2,2 07-04:27,1,0,0,0 07-05:30,9,3,1,0 07-06:28,6,2,2,2 07-07:35,7,2,1,1 07-08:30,5,1,0,0 07-09:31,5,1,0,0 07-10:32,4,0,0,0 07-11:13,4,1,1,1 07-12:18,7,2,1,1 07-13:27,4,2,1,1 07-14:18,4,3,3,1 07-15:23,5,4,4,4 07-16:36,9,5,4,4 07-17:20,5,1,1,1 07-18:24,7,5,4,2 07-19:25,6,0,0,0 07-20:37,15,3,3,3 07-21:18,6,2,1,0 07-22:18,6,5,4,4 07-23:18,1,0,0,0 07-24:18,5,4,3,3 07-25:17,2,0,0,0 07-26:19,6,3,3,1 07-27:24,2,0,0,0 07-28:25,11,8,6,3 07-29:18,4,1,1,0 07-30:20,1,0,0,0 07-31:15,0,0,0,0 08-01:12,2,1,1,0 08-02:14,0,0,0,0 08-03:17,1,1,0,0 08-04:23,5,2,1,1 08-05:19,2,2,2,1 08-06:15,1,0,0,0 08-07:15,7,5,4,1 08-08:10,2,2,0,0 08-09:25,0,0,0,0 08-10:21,4,3,1,0 08-11:24,7,5,3,2 08-12:24,5,4,2,1 08-13:24,3,3,1,0 08-14:11,1,0,0,0 08-15:21,5,2,2,0 08-16:15,5,2,0,0 08-17:17,6,0,0,0 08-18:18,5,2,2,2 08-19:14,4,2,1,0 08-20:10,1,1,1,0 08-21:10,2,2,1,1 08-22:10,1,0,0,0 08-23:12,2,2,1,1 08-24:11,0,0,0,0 08-25:10,1,1,0,0 08-26:14,2,1,0,0 08-27:20,4,3,1,0 08-28:13,1,0,0,0 08-29:17,2,0,0,0
Puerto Rico|08-06:18,0,0,0,0 08-07:22,0,0,0,0 08-08:14,0,0,0,0 08-09:15,1,0,0,0 08-10:12,1,0,0,0 08-11:25,0,0,0,0 08-15:19,1,0,0,0 08-16:24,0,0,0,0 08-17:14,0,0,0,0 08-18:15,0,0,0,0
Qatar|06-18:10,0,0,0,0 06-19:36,0,0,0,0 06-20:21,0,0,0,0 06-21:18,1,0,0,0 06-22:46,0,0,0,0 06-23:11,0,0,0,0 06-24:18,0,0,0,0 06-25:11,0,0,0,0 06-26:15,0,0,0,0 06-28:10,0,0,0,0 06-29:36,0,0,0,0 06-30:22,0,0,0,0 07-01:37,0,0,0,0 07-03:19,0,0,0,0 07-05:16,0,0,0,0 07-06:20,0,0,0,0 07-07:36,0,0,0,0 07-19:13,0,0,0,0
Romania|05-01:25,10,0,0,0 05-02:33,9,0,0,0 05-03:20,3,0,0,0 05-04:15,2,0,0,0 05-05:19,3,0,0,0 05-06:16,2,0,0,0 05-07:21,3,0,0,0 05-08:21,0,0,0,0 05-09:23,3,0,0,0 05-10:12,1,0,0,0 05-11:21,6,0,0,0 05-12:17,0,0,0,0 05-13:40,12,8,5,1 05-14:29,7,5,2,0 05-15:22,0,0,0,0 05-16:29,7,3,2,0 05-17:22,6,4,2,0 05-18:37,9,7,4,0 05-19:30,4,2,1,0 05-20:30,4,2,0,0 05-21:27,3,2,1,0 05-22:41,7,7,1,0 05-23:36,8,4,3,0 05-24:37,8,8,1,0 05-25:27,2,2,1,1 05-26:30,6,5,2,0 05-27:35,6,4,1,0 05-28:76,16,10,3,0 05-29:70,17,10,5,0 05-30:59,9,4,1,0 05-31:55,8,5,4,0 06-01:59,15,8,4,0 06-02:61,12,9,5,1 06-03:43,7,7,4,0 06-04:67,18,11,7,0 06-05:56,12,5,2,0 06-06:47,8,5,1,0 06-07:63,13,9,2,0 06-08:32,4,4,2,0 06-09:73,14,11,3,0 06-10:78,12,4,2,0 06-11:131,21,4,3,0 06-12:156,13,5,5,1 06-13:59,6,2,1,0 06-14:72,7,2,2,0 06-15:73,9,4,2,0 06-16:82,8,3,3,0 06-17:65,4,1,0,0 06-18:103,14,6,2,0 06-19:99,15,11,4,0 06-20:75,9,5,3,1 06-21:121,6,5,4,0 06-22:93,15,11,5,2 06-23:107,5,3,2,0 06-24:126,12,5,3,2 06-25:108,4,3,1,0 06-26:130,6,2,2,0 06-27:117,7,5,3,0 06-28:115,8,5,2,1 06-29:92,7,4,2,1 06-30:215,11,6,3,1 07-01:187,5,4,3,2 07-02:224,9,6,4,2 07-03:187,7,4,1,1 07-04:191,8,8,6,2 07-05:219,10,5,3,0 07-06:197,11,9,4,1 07-07:258,5,3,2,0 07-08:104,10,6,3,0 07-09:37,13,8,3,0 07-10:47,12,5,2,0 07-11:42,9,5,2,0 07-12:40,5,3,1,0 07-13:50,7,2,1,1 07-14:40,10,3,2,1 07-15:46,16,3,2,0 07-16:43,13,8,6,0 07-17:29,6,3,0,0 07-18:38,4,2,2,0 07-19:41,1,0,0,0 07-20:43,9,2,1,0 07-21:32,9,4,2,0 07-22:50,12,7,5,1 07-23:51,14,7,4,1 07-24:41,10,10,7,0 07-25:49,13,7,6,0 07-26:67,18,15,7,0 07-27:56,13,12,7,0 07-28:48,12,10,4,1 07-29:79,12,7,1,0 07-30:87,17,10,4,0 07-31:68,18,14,4,0 08-01:86,21,17,7,1 08-02:86,15,12,7,1 08-03:51,7,3,0,0 08-04:60,10,9,3,1 08-05:41,8,4,0,0 08-06:50,7,4,3,0 08-07:51,6,2,1,0 08-08:65,7,3,1,1 08-09:55,4,1,0,0 08-10:50,8,6,5,1 08-11:80,9,3,3,1 08-12:47,10,2,0,0 08-13:56,13,5,3,2 08-14:38,8,4,2,1 08-15:43,7,4,1,0 08-16:65,26,5,4,2 08-17:42,6,4,3,2 08-18:32,4,2,2,1 08-19:41,9,7,1,0 08-20:26,3,1,1,0 08-21:27,4,4,3,2 08-22:26,7,2,0,0 08-23:33,3,2,1,0 08-24:31,7,1,0,0 08-25:31,7,3,2,2 08-26:26,3,0,0,0 08-27:30,4,2,1,0 08-28:26,5,2,0,0 08-29:26,4,2,0,0
Saudi Arabia|07-28:17,1,0,0,0 07-29:14,0,0,0,0 07-30:11,0,0,0,0 07-31:14,1,1,0,0 08-01:11,0,0,0,0 08-02:19,2,0,0,0 08-03:10,0,0,0,0 08-04:14,0,0,0,0 08-06:15,1,0,0,0 08-07:13,3,1,0,0 08-08:11,0,0,0,0 08-12:10,0,0,0,0 08-15:10,1,0,0,0 08-16:11,0,0,0,0 08-19:399,6,0,0,0 08-20:770,19,1,1,0 08-21:765,9,0,0,0 08-22:804,8,0,0,0 08-23:805,14,0,0,0 08-24:827,5,0,0,0 08-25:860,15,0,0,0 08-26:818,14,0,0,0 08-27:895,8,0,0,0 08-28:790,9,0,0,0
Senegal|06-30:18,8,2,2,0
Serbia|05-01:15,0,0,0,0 05-02:20,3,0,0,0 05-03:15,1,0,0,0 05-04:15,0,0,0,0 05-05:17,3,0,0,0 05-06:20,1,0,0,0 05-07:18,1,0,0,0 05-08:25,3,0,0,0 05-09:23,3,0,0,0 05-10:18,2,0,0,0 05-11:19,1,0,0,0 05-12:18,2,0,0,0 05-13:25,1,0,0,0 05-14:29,5,3,0,0 05-15:29,3,1,0,0 05-16:22,2,2,1,0 05-17:19,3,2,2,0 05-18:21,5,3,2,1 05-19:35,5,2,1,0 05-20:31,2,0,0,0 05-21:27,2,1,0,0 05-22:26,3,2,0,0 05-23:25,2,1,0,0 05-24:30,3,2,1,0 05-25:27,0,0,0,0 05-26:25,5,4,1,0 05-27:41,7,3,1,0 05-28:57,13,11,3,0 05-29:41,10,6,3,0 05-30:42,4,3,0,0 05-31:39,5,4,1,0 06-01:53,12,9,3,0 06-02:69,14,10,6,0 06-03:54,5,2,2,0 06-04:703,18,8,4,0 06-05:192,13,10,4,0 06-06:218,11,6,3,0 06-07:237,10,8,4,0 06-08:180,11,8,8,0 06-09:233,15,8,5,1 06-10:187,14,11,7,0 06-11:173,13,7,5,0 06-12:110,10,6,2,1 06-13:73,3,2,1,0 06-14:150,5,5,3,0 06-15:156,9,5,1,0 06-16:149,7,5,3,0 06-17:182,9,5,3,0 06-18:162,4,1,0,0 06-19:149,10,6,4,0 06-20:202,11,6,5,1 06-21:197,4,1,1,0 06-22:153,9,6,4,1 06-23:201,6,3,1,0 06-24:284,1,1,0,0 06-25:328,7,3,1,0 06-26:238,12,5,3,0 06-27:218,8,3,1,0 06-28:238,3,1,1,0 06-29:215,6,4,2,0 06-30:646,5,4,2,0 07-01:818,6,4,2,0 07-02:1461,10,4,3,0 07-03:485,6,2,1,0 07-04:561,3,2,0,0 07-05:287,4,2,2,0 07-06:219,4,3,3,0 07-07:287,3,2,0,0 07-08:80,6,4,3,0 07-09:32,0,0,0,0 07-10:48,4,2,2,0 07-11:57,4,1,1,1 07-12:95,5,3,2,0 07-13:65,5,3,3,1 07-14:89,12,6,3,1 07-15:162,28,1,0,0 07-16:83,11,0,0,0 07-17:107,2,2,1,0 07-18:73,4,1,1,0 07-19:45,2,1,1,1 07-20:51,4,2,1,0 07-21:81,9,5,2,0 07-22:77,11,4,1,0 07-23:86,9,5,4,0 07-24:110,14,8,3,0 07-25:93,10,4,3,0 07-26:78,17,7,5,0 07-27:44,7,5,3,0 07-28:53,5,4,2,0 07-29:62,8,6,1,0 07-30:49,10,5,2,0 07-31:58,8,5,2,0 08-01:62,14,7,5,0 08-02:57,5,3,3,0 08-03:30,4,3,2,0 08-04:30,7,3,1,0 08-05:120,1,0,0,0 08-06:34,3,1,0,0 08-07:58,2,0,0,0 08-08:218,5,3,0,0 08-09:177,3,2,2,1 08-10:172,3,1,1,1 08-11:95,18,4,3,0 08-12:42,5,1,1,0 08-13:57,16,0,0,0 08-14:64,30,2,1,0 08-15:66,23,4,2,1 08-16:93,47,2,2,0 08-17:51,22,1,1,0 08-18:31,0,0,0,0 08-19:17,3,2,1,0 08-20:24,0,0,0,0 08-21:20,0,0,0,0 08-22:24,5,4,3,1 08-23:17,4,4,2,0 08-24:17,1,0,0,0 08-25:17,3,0,0,0 08-26:20,4,1,1,0 08-27:16,1,0,0,0 08-28:15,1,1,0,0 08-29:13,1,0,0,0
Seychelles|07-28:10,1,0,0,0 07-29:11,0,0,0,0 07-30:10,1,0,0,0 08-15:10,5,0,0,0
Singapore|05-06:12,1,0,0,0 06-21:27,0,0,0,0 07-08:11,0,0,0,0 07-09:13,0,0,0,0 07-10:10,0,0,0,0 07-11:10,0,0,0,0 07-29:11,0,0,0,0 08-16:19,0,0,0,0 08-17:14,0,0,0,0
Slovakia|05-05:10,1,0,0,0 05-12:11,4,0,0,0 05-15:11,0,0,0,0 05-28:16,1,1,1,0 05-29:10,0,0,0,0 05-30:13,0,0,0,0 05-31:10,1,1,0,0 06-01:10,1,1,1,0 06-02:10,0,0,0,0 06-08:12,1,0,0,0 06-09:16,0,0,0,0 06-10:18,1,0,0,0 06-11:22,3,1,0,0 06-12:12,2,0,0,0 06-13:13,1,0,0,0 06-15:11,0,0,0,0 06-16:14,1,1,0,0 06-17:11,1,1,1,0 06-18:13,1,1,0,0 06-19:11,1,0,0,0 06-20:16,2,1,0,0 06-21:10,1,0,0,0 06-23:12,0,0,0,0 06-24:12,1,1,0,0 06-25:12,0,0,0,0 06-27:12,0,0,0,0 06-28:11,1,1,0,0 06-29:17,2,1,1,0 06-30:17,1,1,1,0 07-02:11,2,2,2,0 07-03:12,1,1,1,0 07-04:13,1,0,0,0 07-05:11,0,0,0,0 07-06:11,1,0,0,0 07-12:11,1,1,1,1 07-16:15,0,0,0,0 07-17:16,4,2,2,0 07-18:17,0,0,0,0 07-19:13,1,1,1,0 07-21:13,0,0,0,0 07-22:10,0,0,0,0 07-23:16,3,3,2,0 07-24:15,3,3,3,0 07-25:15,2,2,1,0 07-26:15,2,2,1,0 07-27:19,6,1,1,0 07-28:12,1,0,0,0 07-29:17,5,4,3,0 07-30:17,2,1,0,0 07-31:24,2,1,1,0 08-01:16,3,2,2,0 08-02:11,2,2,1,0 08-03:13,1,0,0,0 08-11:12,0,0,0,0 08-15:10,0,0,0,0
Slovenia|05-28:11,2,0,0,0 06-09:10,1,0,0,0 06-10:22,1,0,0,0 06-14:10,1,0,0,0 06-16:13,0,0,0,0 07-29:10,1,0,0,0
South Africa|05-01:31,13,0,0,0 05-02:26,4,0,0,0 05-03:33,10,0,0,0 05-04:41,20,0,0,0 05-05:32,10,0,0,0 05-06:21,7,0,0,0 05-07:35,15,0,0,0 05-08:34,9,0,0,0 05-09:27,13,0,0,0 05-10:33,12,0,0,0 05-11:17,5,0,0,0 05-12:30,12,0,0,0 05-13:25,9,5,1,0 05-14:28,13,6,3,0 05-15:22,8,6,3,0 05-16:17,7,3,2,0 05-17:23,10,10,4,0 05-18:24,6,3,1,0 05-19:34,15,10,5,0 05-20:28,14,10,3,0 05-21:36,12,7,1,0 05-22:69,13,8,4,0 05-23:44,8,6,3,0 05-24:49,14,8,4,0 05-25:43,16,10,5,0 05-26:38,10,9,4,0 05-27:34,7,5,1,0 05-28:146,24,9,3,0 05-29:88,11,7,2,0 05-30:91,14,3,1,0 05-31:106,17,12,6,0 06-01:68,17,6,2,0 06-02:68,17,13,4,0 06-03:64,9,6,1,0 06-04:49,13,9,7,0 06-05:49,18,12,8,0 06-06:50,16,10,1,0 06-07:39,12,9,2,0 06-08:44,14,10,4,0 06-09:90,12,10,2,0 06-10:180,25,13,5,0 06-11:225,33,17,5,0 06-12:95,21,13,7,0 06-13:90,15,9,4,0 06-14:88,28,22,13,0 06-15:95,17,13,6,0 06-16:91,22,15,6,0 06-17:65,23,18,6,0 06-18:66,11,8,2,0 06-19:91,21,16,4,0 06-20:72,25,20,8,0 06-21:46,8,5,1,0 06-22:69,15,5,1,0 06-23:138,19,12,4,0 06-24:93,21,15,3,0 06-25:118,27,19,9,0 06-26:153,65,49,21,0 06-27:152,53,35,20,0 06-28:161,79,57,33,0 06-29:179,69,44,21,0 06-30:260,105,80,49,0 07-01:165,74,49,30,0 07-02:83,15,9,4,0 07-03:85,19,13,7,0 07-04:76,11,8,5,0 07-05:84,14,7,3,0 07-06:84,14,9,4,0 07-07:102,16,7,3,0 07-08:68,11,9,7,0 07-09:50,6,6,1,0 07-10:46,11,9,2,0 07-11:57,18,13,6,0 07-12:51,9,7,1,0 07-13:49,10,8,3,0 07-14:47,11,8,3,0 07-15:41,17,11,5,0 07-16:36,13,8,4,0 07-17:39,12,10,4,0 07-18:41,10,7,1,0 07-19:40,8,6,1,0 07-20:41,12,8,5,1 07-21:38,12,10,2,0 07-22:37,5,2,1,0 07-23:29,5,3,3,0 07-24:41,11,6,3,0 07-25:47,13,8,3,0 07-26:46,13,10,2,0 07-27:27,10,6,5,0 07-28:36,11,8,1,0 07-29:74,19,11,4,0 07-30:58,10,5,1,0 07-31:43,3,2,2,0 08-01:36,8,5,2,0 08-02:37,6,6,3,0 08-03:43,7,6,3,0 08-04:47,6,6,2,0 08-05:34,6,5,2,0 08-06:46,11,8,4,0 08-07:39,14,10,2,0 08-08:31,7,5,1,0 08-09:20,6,5,0,0 08-10:18,5,3,1,0 08-11:32,7,5,0,0 08-12:33,9,5,1,0 08-13:31,7,4,2,0 08-14:54,24,19,7,0 08-15:66,31,25,7,0 08-16:33,12,7,1,0 08-17:30,7,4,1,0 08-18:45,15,10,4,0 08-19:40,11,9,7,1 08-20:23,5,3,1,0 08-21:32,5,5,2,0 08-22:39,12,9,7,0 08-23:31,7,4,3,0 08-24:23,4,1,1,0 08-25:27,6,5,3,0 08-26:23,3,3,2,0 08-27:29,6,5,1,0 08-28:33,11,8,1,0 08-29:24,10,10,5,0
Spain|05-01:59,8,0,0,0 05-02:43,5,0,0,0 05-03:40,5,0,0,0 05-04:42,8,0,0,0 05-05:37,3,0,0,0 05-06:43,3,0,0,0 05-07:29,0,0,0,0 05-08:46,4,0,0,0 05-09:44,5,0,0,0 05-10:53,1,0,0,0 05-11:40,2,0,0,0 05-12:84,40,0,0,0 05-13:71,26,9,6,1 05-14:46,12,7,7,2 05-15:54,17,6,2,0 05-16:51,15,6,3,1 05-17:53,8,5,2,0 05-18:51,5,1,0,0 05-19:64,9,6,1,0 05-20:22,2,1,0,0 05-27:35,7,4,2,1 05-28:109,10,4,2,0 05-29:80,5,4,1,0 05-30:86,9,7,2,0 05-31:74,12,8,5,0 06-01:71,17,12,2,0 06-02:79,16,9,3,0 06-03:80,13,3,0,0 06-04:310,8,4,3,0 06-05:121,15,8,2,0 06-06:144,15,7,2,0 06-07:148,16,9,1,0 06-08:131,18,8,2,0 06-09:135,15,9,4,0 06-10:185,21,13,2,1 06-11:166,19,9,7,0 06-12:120,16,6,4,0 06-13:86,16,5,0,0 06-14:71,9,6,3,1 06-15:89,10,2,0,0 06-16:74,7,4,1,0 06-17:60,7,4,4,0 06-18:89,12,4,2,0 06-19:83,16,4,1,0 06-20:90,14,5,3,1 06-21:85,12,5,3,1 06-22:552,43,3,1,0 06-23:828,76,5,4,1 06-24:115,6,3,0,0 06-25:108,9,6,5,1 06-26:94,6,3,3,1 06-27:94,8,5,3,0 06-28:71,4,2,0,0 06-29:115,16,12,9,2 06-30:140,6,2,2,0 07-01:136,14,6,3,0 07-02:141,6,3,2,0 07-03:103,8,6,4,1 07-04:136,10,8,2,0 07-05:136,7,7,3,0 07-06:133,12,5,4,0 07-07:103,6,0,0,0 07-08:95,3,1,0,0 07-09:99,7,4,2,1 07-10:83,4,2,1,0 07-11:86,8,4,2,0 07-12:78,3,2,1,1 07-13:92,5,2,2,1 07-14:75,3,2,1,1 07-15:60,2,1,1,0 07-16:78,1,0,0,0 07-17:17154,221,4,2,0 07-18:20471,5,1,1,0 07-19:35722,22,6,0,0 07-20:19465,7,2,0,0 07-21:2842,5,1,1,1 07-22:141,9,2,2,0 07-23:130,9,5,2,0 07-24:150,16,11,4,0 07-25:122,11,6,5,0 07-26:119,14,9,3,0 07-27:122,8,5,3,1 07-28:123,6,4,1,0 07-29:155,15,6,4,0 07-30:139,12,9,6,1 07-31:145,8,3,2,1 08-01:128,11,8,2,0 08-02:187,15,10,4,1 08-03:124,6,5,2,1 08-04:115,2,1,0,0 08-05:96,5,3,2,0 08-06:93,5,4,1,0 08-07:86,9,5,3,2 08-08:93,11,7,4,3 08-09:99,3,1,1,0 08-10:80,5,2,1,0 08-11:74,7,2,0,0 08-12:3520,83,6,1,0 08-13:4116,144,7,2,1 08-14:4546,155,6,2,1 08-15:7815,165,7,2,0 08-16:7496,148,4,1,0 08-17:6105,183,5,2,0 08-18:3059,134,6,2,1 08-19:123,10,5,2,0 08-20:129,5,4,4,1 08-21:90,6,3,1,0 08-22:90,3,1,0,0 08-23:135,6,3,2,1 08-24:111,9,6,3,1 08-25:106,8,3,1,0 08-26:92,7,4,2,2 08-27:102,4,2,1,0 08-28:77,4,3,2,1 08-29:80,5,4,2,2
Sri Lanka|06-26:11,3,2,2,0 06-28:11,6,4,3,0
Sweden|05-01:37,5,0,0,0 05-02:27,2,0,0,0 05-03:39,7,0,0,0 05-04:42,8,0,0,0 05-05:31,1,0,0,0 05-06:35,7,0,0,0 05-07:30,4,0,0,0 05-08:34,2,0,0,0 05-09:50,7,0,0,0 05-10:19,2,0,0,0 05-11:23,3,0,0,0 05-12:33,10,0,0,0 05-13:35,3,0,0,0 05-14:23,0,0,0,0 05-15:30,5,3,1,0 05-16:30,8,5,3,0 05-17:29,5,2,2,0 05-18:51,24,18,14,5 05-19:36,10,4,3,2 05-20:36,6,3,1,0 05-21:55,23,15,8,1 05-22:36,3,2,2,0 05-23:37,4,3,0,0 05-24:41,5,4,2,1 05-25:31,6,2,2,0 05-26:42,14,9,6,3 05-27:39,8,5,3,1 05-28:60,11,5,3,1 05-29:43,6,5,4,1 05-30:44,4,2,2,1 05-31:51,6,2,1,0 06-01:37,5,1,1,0 06-02:47,4,2,0,0 06-03:36,8,5,3,0 06-04:71,2,1,1,0 06-05:32,6,2,0,0 06-06:45,5,4,3,1 06-07:34,4,2,1,1 06-08:52,13,6,2,0 06-09:81,6,4,1,0 06-10:108,8,6,2,0 06-11:106,1,0,0,0 06-12:60,4,2,0,0 06-13:70,3,2,2,0 06-14:68,3,1,0,0 06-15:81,1,0,0,0 06-16:105,7,3,1,0 06-17:76,3,1,1,0 06-18:80,5,4,2,0 06-19:99,10,9,5,1 06-20:89,6,5,3,1 06-21:92,4,2,1,0 06-22:77,7,7,3,0 06-23:92,5,3,1,0 06-24:105,7,3,3,0 06-25:102,7,5,3,0 06-26:78,10,5,4,1 06-27:75,3,2,1,0 06-28:57,2,1,0,0 06-29:74,7,4,1,0 06-30:103,5,3,1,0 07-01:114,5,2,2,0 07-02:152,9,4,2,0 07-03:104,3,1,1,0 07-04:132,6,3,1,0 07-05:132,8,6,4,1 07-06:66,6,3,1,1 07-07:88,10,6,5,1 07-08:53,5,4,2,2 07-09:60,19,13,9,3 07-10:47,11,5,4,2 07-11:39,9,4,3,1 07-12:35,8,0,0,0 07-13:36,11,2,1,0 07-14:46,14,7,4,2 07-15:33,8,4,4,0 07-16:42,16,6,2,1 07-17:53,16,7,1,0 07-18:52,12,5,3,3 07-19:54,1,0,0,0 07-20:38,4,2,0,0 07-21:60,13,4,1,0 07-22:72,19,7,3,2 07-23:71,18,8,7,2 07-24:48,13,4,2,0 07-25:56,15,6,4,0 07-26:71,24,4,3,0 07-27:96,26,10,7,3 07-28:100,25,6,5,2 07-29:103,17,6,5,3 07-30:92,4,2,0,0 07-31:66,9,5,1,0 08-01:87,6,6,4,1 08-02:100,10,3,2,1 08-03:72,16,11,9,0 08-04:74,17,6,5,2 08-05:60,8,4,1,1 08-06:72,10,5,2,1 08-07:80,6,3,2,0 08-08:64,13,7,4,2 08-09:52,3,0,0,0 08-10:54,9,2,1,1 08-11:96,24,4,2,1 08-12:58,7,2,1,0 08-13:64,18,4,4,0 08-14:64,18,8,5,1 08-15:59,13,3,2,0 08-16:48,9,1,1,1 08-17:58,5,3,2,0 08-18:43,10,2,0,0 08-19:56,8,4,3,1 08-20:53,10,2,2,0 08-21:42,9,3,2,1 08-22:45,8,3,0,0 08-23:43,10,1,1,0 08-24:34,5,3,2,1 08-25:53,16,9,7,2 08-26:30,4,2,2,2 08-27:46,9,5,1,0 08-28:35,5,2,0,0 08-29:29,6,2,1,0
