country|packed
Sweden|05-15:0,0,0,0 05-16:1,0,0,0 05-17:0,0,0,0 05-18:0,0,6,5 05-19:0,0,1,1 05-20:0,0,0,0 05-21:1,0,0,0 05-22:0,0,0,0 05-23:0,0,0,0 05-24:0,0,0,0 05-25:0,0,0,0 05-26:1,1,2,2 05-27:1,1,0,0 05-28:2,1,1,0 05-29:1,1,0,0 05-30:0,0,0,0 05-31:0,0,0,0 06-01:0,0,0,0 06-02:0,0,0,0 06-03:1,0,0,0 06-04:0,0,0,0 06-05:0,0,0,0 06-06:2,1,0,0 06-07:1,1,1,0 06-08:0,0,0,0 06-09:0,0,1,0 06-10:0,0,0,0 06-12:0,0,0,0 06-13:0,0,0,0 06-14:0,0,0,0 06-16:0,0,0,0 06-17:0,0,1,0 06-18:0,0,0,0 06-19:2,1,1,0 06-20:0,0,1,1 06-21:0,0,0,0 06-22:1,0,1,0 06-23:0,0,0,0 06-24:0,0,1,0 06-25:0,0,0,0 06-26:1,0,2,1 06-27:0,0,1,0 06-28:0,0,0,0 06-29:1,0,0,0 06-30:0,0,0,0 07-01:0,0,1,0 07-02:1,0,0,0 07-03:0,0,0,0 07-04:1,0,0,0 07-05:1,0,3,1 07-06:0,0,1,1 07-07:3,1,1,0 07-08:0,0,2,2 07-09:1,0,7,3 07-10:1,0,0,0 07-11:1,1,0,0 07-13:0,0,0,0 07-14:0,0,1,1 07-15:0,0,0,0 07-16:0,0,1,1 07-17:0,0,0,0 07-18:1,1,3,3 07-20:0,0,0,0 07-21:0,0,0,0 07-22:0,0,0,0 07-23:0,0,1,1 07-24:0,0,0,0 07-25:1,0,0,0 07-26:0,0,0,0 07-27:2,1,1,1 07-28:0,0,2,1 07-29:2,1,2,2 07-30:0,0,0,0 07-31:0,0,1,0 08-01:2,1,0,0 08-02:0,0,2,0 08-03:1,0,0,0 08-04:3,2,0,0 08-05:1,1,0,0 08-06:0,0,0,0 08-07:1,0,0,0 08-08:1,1,2,1 08-10:1,1,0,0 08-11:0,0,0,0 08-12:0,0,0,0 08-13:0,0,0,0 08-14:0,0,0,0 08-15:0,0,1,0 08-16:0,0,1,1 08-17:1,0,0,0 08-18:0,0,0,0 08-19:2,0,1,0 08-20:1,0,0,0 08-21:1,1,0,0 08-22:0,0,0,0 08-23:0,0,0,0 08-24:1,0,0,0 08-25:3,2,0,0 08-26:0,0,1,1 08-27:0,0,0,0 08-28:0,0,0,0 08-29:1,0,1,0
Switzerland|05-13:0,0,0,0 05-15:0,0,0,0 05-16:0,0,0,0 05-17:0,0,0,0 05-19:0,0,0,0 05-20:0,0,0,0 05-21:0,0,0,0 05-22:0,0,0,0 05-23:0,0,1,1 05-24:0,0,0,0 05-26:0,0,0,0 05-27:0,0,0,0 05-28:0,0,0,0 05-29:0,0,0,0 05-30:0,0,0,0 05-31:0,0,0,0 06-02:0,0,1,0 06-03:0,0,0,0 06-04:0,0,1,1 06-05:0,0,1,1 06-07:0,0,0,0 06-09:0,0,0,0 06-11:0,0,0,0 06-12:0,0,0,0 06-13:0,0,1,1 06-14:0,0,0,0 06-15:0,0,1,1 06-16:0,0,0,0 06-17:0,0,0,0 06-19:0,0,0,0 06-20:0,0,0,0 06-21:0,0,0,0 06-22:0,0,0,0 06-23:0,0,0,0 06-25:0,0,0,0 06-26:0,0,0,0 06-29:1,0,0,0 07-01:0,0,0,0 07-02:0,0,0,0 07-03:0,0,0,0 07-04:0,0,1,1 07-05:0,0,0,0 07-06:0,0,0,0 07-08:0,0,0,0 07-10:0,0,1,1 07-14:0,0,0,0 07-15:0,0,0,0 07-16:0,0,0,0 07-17:0,0,0,0 07-18:0,0,1,0 07-19:0,0,0,0 07-20:0,0,0,0 07-22:0,0,0,0 07-23:0,0,0,0 07-24:0,0,0,0 07-29:0,0,0,0 07-30:0,0,1,1 07-31:0,0,0,0 08-01:0,0,0,0 08-02:0,0,0,0 08-04:0,0,0,0 08-05:0,0,0,0 08-06:0,0,0,0 08-07:1,1,0,0 08-08:0,0,0,0 08-11:0,0,1,1 08-12:0,0,0,0 08-13:0,0,1,1 08-14:0,0,0,0 08-15:0,0,0,0 08-18:0,0,0,0 08-19:0,0,1,1 08-22:0,0,0,0 08-23:0,0,1,1 08-27:0,0,0,0 08-28:0,0,0,0
Syria|05-23:0,0,0,0 05-31:0,0,0,0 06-07:0,0,1,1 06-30:0,0,0,0 08-12:0,0,0,0
Taiwan|05-20:0,0,0,0 05-30:0,0,0,0 06-13:0,0,0,0 06-19:0,0,0,0 06-29:0,0,0,0 06-30:1,0,0,0 07-09:0,0,0,0 07-10:0,0,0,0 07-11:0,0,0,0 07-13:0,0,0,0 07-14:0,0,0,0 07-21:0,0,0,0 07-29:0,0,0,0 08-05:0,0,0,0 08-16:0,0,0,0 08-18:0,0,0,0 08-22:0,0,0,0 08-23:0,0,0,0
Tajikistan|06-11:0,0,0,0 07-02:0,0,0,0 08-20:0,0,0,0
Tanzania|05-21:0,0,0,0 06-22:0,0,0,0 06-26:0,0,0,0 06-27:0,0,0,0 07-17:0,0,0,0 08-21:0,0,0,0
Thailand|05-15:0,0,0,0 05-20:0,0,0,0 05-22:0,0,0,0 05-27:0,0,0,0 05-29:0,0,0,0 06-01:0,0,0,0 06-02:0,0,0,0 06-07:0,0,0,0 06-09:0,0,0,0 06-10:0,0,0,0 06-11:0,0,0,0 06-12:0,0,0,0 06-13:0,0,0,0 06-14:0,0,0,0 06-16:0,0,0,0 06-19:0,0,0,0 06-20:0,0,0,0 06-21:0,0,0,0 06-22:0,0,0,0 06-25:0,0,0,0 06-27:0,0,0,0 06-28:0,0,1,0 06-30:0,0,0,0 07-03:0,0,0,0 07-05:0,0,0,0 07-06:0,0,0,0 07-08:0,0,0,0 07-11:0,0,0,0 07-12:0,0,0,0 07-13:0,0,0,0 07-16:0,0,0,0 07-17:0,0,0,0 07-18:0,0,1,0 07-20:1,0,1,0 07-21:1,0,1,0 07-25:0,0,0,0 07-31:0,0,0,0 08-02:0,0,0,0 08-08:0,0,0,0 08-16:0,0,0,0 08-18:0,0,0,0 08-19:0,0,0,0 08-20:0,0,0,0 08-29:0,0,0,0
The Netherlands|05-13:0,0,0,0 05-14:0,0,1,0 05-15:0,0,1,1 05-16:0,0,0,0 05-17:1,0,0,0 05-18:0,0,0,0 05-19:0,0,0,0 05-20:0,0,1,1 05-21:0,0,0,0 05-22:0,0,2,2 05-23:0,0,1,1 05-24:0,0,1,0 05-25:0,0,2,2 05-26:0,0,0,0 05-27:0,0,0,0 05-28:0,0,0,0 05-29:0,0,0,0 05-30:2,2,0,0 05-31:2,2,1,0 06-01:1,1,0,0 06-02:0,0,1,0 06-03:0,0,1,0 06-04:0,0,0,0 06-05:0,0,0,0 06-06:0,0,1,0 06-07:0,0,0,0 06-08:0,0,1,1 06-09:1,1,0,0 06-10:0,0,0,0 06-11:0,0,1,0 06-12:1,1,0,0 06-13:1,0,1,1 06-14:0,0,0,0 06-15:0,0,4,2 06-16:0,0,0,0 06-17:0,0,0,0 06-18:0,0,0,0 06-19:0,0,0,0 06-20:0,0,0,0 06-21:0,0,0,0 06-22:0,0,0,0 06-23:0,0,0,0 06-24:1,1,2,0 06-25:0,0,0,0 06-26:0,0,0,0 06-27:0,0,1,1 06-28:1,0,0,0 06-29:0,0,0,0 06-30:2,0,0,0 07-01:2,1,0,0 07-02:0,0,1,0 07-03:0,0,1,1 07-04:0,0,0,0 07-05:0,0,0,0 07-06:0,0,0,0 07-07:0,0,0,0 07-08:0,0,0,0 07-09:0,0,1,0 07-10:1,1,1,1 07-11:0,0,1,1 07-12:1,1,2,1 07-13:0,0,0,0 07-14:0,0,0,0 07-15:0,0,0,0 07-16:1,1,0,0 07-17:0,0,1,1 07-18:0,0,1,1 07-19:1,1,2,2 07-20:0,0,1,1 07-21:0,0,2,1 07-22:0,0,0,0 07-23:1,0,1,0 07-24:0,0,0,0 07-25:1,0,3,3 07-26:0,0,0,0 07-27:1,0,1,0 07-28:1,0,1,1 07-29:0,0,0,0 07-30:1,0,1,0 07-31:1,0,0,0 08-01:1,0,1,0 08-02:0,0,1,0 08-03:1,1,0,0 08-04:0,0,0,0 08-05:0,0,1,0 08-06:1,0,0,0 08-07:0,0,1,0 08-08:0,0,0,0 08-09:0,0,0,0 08-10:0,0,1,1 08-11:0,0,3,1 08-12:0,0,3,2 08-13:0,0,0,0 08-14:0,0,0,0 08-15:0,0,0,0 08-16:1,1,0,0 08-17:1,0,0,0 08-18:0,0,1,1 08-19:0,0,0,0 08-21:0,0,0,0 08-22:0,0,0,0 08-23:0,0,0,0 08-24:0,0,0,0 08-25:1,1,0,0 08-26:1,0,1,1 08-27:0,0,1,1 08-28:1,0,1,0 08-29:0,0,1,1
Timor-Leste|06-11:0,0,0,0
Togo|06-03:0,0,0,0 06-26:0,0,1,0 07-29:0,0,0,0 08-05:0,0,0,0 08-25:0,0,0,0
Trinidad and Tobago|06-10:0,0,1,1 06-24:0,0,1,0 06-30:0,0,0,0 07-09:0,0,0,0 07-14:0,0,0,0 07-21:0,0,0,0
Tunisia|05-14:0,0,0,0 05-15:0,0,0,0 05-16:0,0,0,0 05-18:0,0,0,0 05-21:0,0,0,0 05-22:0,0,0,0 05-26:0,0,0,0 06-03:0,0,0,0 06-05:0,0,0,0 06-06:0,0,2,1 06-09:0,0,0,0 06-10:0,0,1,1 06-13:0,0,0,0 06-14:0,0,0,0 06-19:0,0,0,0 06-20:0,0,0,0 06-21:0,0,0,0 06-25:0,0,0,0 06-26:0,0,0,0 06-27:0,0,0,0 06-29:0,0,0,0 07-01:0,0,0,0 07-02:0,0,0,0 07-05:0,0,0,0 07-08:0,0,0,0 07-09:0,0,3,0 07-12:0,0,0,0 07-13:1,0,0,0 07-16:0,0,0,0 07-17:0,0,0,0 07-18:0,0,0,0 07-19:0,0,0,0 07-25:0,0,0,0 07-26:0,0,0,0 07-28:0,0,1,0 07-29:0,0,0,0 07-30:0,0,0,0 07-31:0,0,1,1 08-06:0,0,0,0 08-09:0,0,0,0 08-14:0,0,0,0 08-15:0,0,0,0 08-17:0,0,0,0 08-18:0,0,0,0 08-22:0,0,0,0 08-24:0,0,1,0 08-26:0,0,0,0 08-28:0,0,0,0
Türkiye|05-17:0,0,0,0 05-20:0,0,0,0 05-25:0,0,0,0 05-27:0,0,0,0 05-28:0,0,0,0 05-29:0,0,0,0 05-30:0,0,0,0 06-01:0,0,0,0 06-02:0,0,0,0 06-03:0,0,0,0 06-04:0,0,0,0 06-06:0,0,0,0 06-07:0,0,0,0 06-10:0,0,3,3 06-11:0,0,1,1 06-12:0,0,1,1 06-14:0,0,0,0 06-15:0,0,0,0 06-17:0,0,1,1 06-18:0,0,0,0 06-19:0,0,0,0 06-21:0,0,0,0 06-24:0,0,0,0 06-25:0,0,0,0 06-29:0,0,0,0 06-30:1,0,0,0 07-01:0,0,0,0 07-02:0,0,1,1 07-03:0,0,1,1 07-06:0,0,0,0 07-07:0,0,0,0 07-08:0,0,0,0 07-09:0,0,2,2 07-10:0,0,0,0 07-11:0,0,1,1 07-16:1,0,0,0 07-17:0,0,0,0 07-18:0,0,0,0 07-19:1,0,0,0 07-20:0,0,0,0 07-21:0,0,0,0 07-22:0,0,0,0 07-23:0,0,0,0 07-24:0,0,0,0 07-25:0,0,0,0 07-26:0,0,1,0 07-27:0,0,0,0 07-28:0,0,0,0 07-29:1,0,0,0 07-30:0,0,0,0 07-31:0,0,0,0 08-01:1,0,0,0 08-02:0,0,1,0 08-03:0,0,0,0 08-04:0,0,1,1 08-06:0,0,0,0 08-08:0,0,0,0 08-10:0,0,0,0 08-11:1,0,0,0 08-13:0,0,0,0 08-14:0,0,0,0 08-16:0,0,0,0 08-21:0,0,0,0 08-22:0,0,1,1 08-28:0,0,0,0
Uganda|07-09:0,0,0,0 07-13:0,0,0,0 08-03:0,0,1,0 08-15:0,0,0,0 08-27:0,0,0,0
Ukraine|05-14:0,0,0,0 05-16:0,0,0,0 05-18:0,0,0,0 05-19:0,0,1,1 05-20:0,0,0,0 05-21:0,0,0,0 05-25:0,0,0,0 05-27:0,0,1,0 05-29:0,0,0,0 05-30:0,0,0,0 06-03:0,0,1,0 06-05:0,0,0,0 06-08:0,0,0,0 06-09:0,0,0,0 06-12:1,0,0,0 06-14:0,0,0,0 06-16:0,0,0,0 06-17:0,0,0,0 06-19:0,0,0,0 06-22:0,0,0,0 06-24:0,0,2,1 06-26:0,0,0,0 06-27:0,0,0,0 06-28:0,0,0,0 06-30:0,0,0,0 07-01:0,0,2,1 07-02:0,0,0,0 07-03:0,0,0,0 07-04:0,0,0,0 07-05:0,0,0,0 07-07:0,0,0,0 07-09:0,0,0,0 07-10:0,0,0,0 07-11:1,0,4,3 07-12:0,0,1,1 07-13:0,0,0,0 07-14:0,0,0,0 07-15:0,0,0,0 07-17:0,0,0,0 07-19:0,0,0,0 07-20:0,0,0,0 07-24:0,0,0,0 07-25:0,0,0,0 07-26:0,0,0,0 07-29:0,0,1,1 08-03:0,0,2,1 08-04:0,0,0,0 08-05:0,0,0,0 08-06:0,0,0,0 08-07:0,0,0,0 08-08:0,0,1,1 08-10:0,0,0,0 08-11:0,0,0,0 08-12:0,0,0,0 08-13:0,0,0,0 08-16:0,0,0,0 08-17:1,0,0,0 08-20:0,0,0,0 08-21:0,0,0,0 08-22:0,0,1,0 08-23:0,0,0,0 08-24:0,0,0,0 08-26:0,0,0,0 08-29:0,0,0,0
United Arab Emirates|05-16:0,0,0,0 05-30:0,0,0,0 06-29:0,0,0,0 07-22:0,0,0,0 07-29:0,0,0,0 08-11:0,0,0,0 08-13:0,0,0,0
United Kingdom|05-13:1,0,1,0 05-14:1,0,0,0 05-15:0,0,0,0 05-16:0,0,1,1 05-17:2,0,0,0 05-18:0,0,1,1 05-19:0,0,0,0 05-20:0,0,3,3 05-21:1,0,1,1 05-22:0,0,1,1 05-23:0,0,0,0 05-24:0,0,0,0 05-25:0,0,0,0 05-26:0,0,1,1 05-27:0,0,0,0 05-28:2,0,0,0 05-29:2,0,1,1 05-30:0,0,0,0 05-31:0,0,0,0 06-01:0,0,0,0 06-02:0,0,1,1 06-03:1,1,0,0 06-04:2,1,0,0 06-05:1,1,0,0 06-06:0,0,0,0 06-07:0,0,0,0 06-08:1,0,0,0 06-09:0,0,1,1 06-10:1,0,0,0 06-11:1,0,0,0 06-12:3,1,0,0 06-13:2,0,1,1 06-14:1,0,0,0 06-15:4,2,0,0 06-16:0,0,1,1 06-17:1,0,0,0 06-18:2,0,0,0 06-19:0,0,1,1 06-20:1,0,0,0 06-21:1,0,0,0 06-22:2,0,0,0 06-23:0,0,2,2 06-24:2,1,0,0 06-25:3,0,1,0 06-26:0,0,0,0 07-03:1,0,0,0 07-15:0,0,0,0 08-07:0,0,0,0
United States|05-13:1,0,1,0 05-14:0,0,0,0 05-15:2,0,0,0 05-16:0,0,7,5 05-17:1,0,2,0 05-18:1,0,3,1 05-19:1,0,2,1 05-20:0,0,2,0 05-21:0,0,2,1 05-22:0,0,1,1 05-23:1,0,3,2 05-24:0,0,0,0 05-25:2,1,8,3 05-26:0,0,2,1 05-27:2,0,3,0 05-28:1,0,0,0 05-29:1,0,4,2 05-30:0,0,2,1 05-31:0,0,4,3 06-01:0,0,2,0 06-02:0,0,3,0 06-03:0,0,7,1 06-04:1,0,2,1 06-05:1,0,2,0 06-06:0,0,5,0 06-07:0,0,4,0 06-08:0,0,1,0 06-09:1,0,5,2 06-10:3,0,5,1 06-11:4,0,9,3 06-12:1,0,2,0 06-13:2,0,1,0 06-14:3,0,5,2 06-15:0,0,4,1 06-16:4,0,3,0 06-17:1,0,2,0 06-18:3,0,2,1 06-19:0,0,1,1 06-20:2,0,3,1 06-21:1,0,1,0 06-22:2,0,1,0 06-23:0,0,5,2 06-24:0,0,5,1 06-25:2,0,6,2 06-26:1,0,5,3 06-27:2,0,2,0 06-28:3,0,3,2 06-29:3,0,5,1 06-30:0,0,6,0 07-01:0,0,3,2 07-02:1,0,4,2 07-03:2,0,5,4 07-04:2,0,3,0 07-05:2,0,4,1 07-06:2,0,5,0 07-07:3,0,5,3 07-08:0,0,3,3 07-09:0,0,3,2 07-10:0,0,2,0 07-11:2,0,1,1 07-12:1,0,6,3 07-13:3,0,3,3 07-14:1,0,5,4 07-15:2,0,6,2 07-16:1,0,4,1 07-17:3,0,5,2 07-18:2,0,5,3 07-19:4,0,2,0 07-20:1,0,9,4 07-21:2,0,4,0 07-22:2,0,1,0 07-23:2,0,2,0 07-24:3,0,7,4 07-25:0,0,0,0 07-26:1,0,2,0 07-27:2,0,4,1 07-28:0,0,3,0 07-29:0,0,0,0 07-30:0,0,1,1 07-31:2,0,1,1 08-01:1,0,0,0 08-02:1,0,3,0 08-03:0,0,1,0 08-04:2,0,2,0 08-05:5,2,6,4 08-06:1,0,4,0 08-07:1,0,3,3 08-08:0,0,3,1 08-09:1,0,4,1 08-10:0,0,3,0 08-11:0,0,2,1 08-12:0,0,3,1 08-13:0,0,3,0 08-14:0,0,2,0 08-15:3,1,2,1 08-16:2,0,3,1 08-17:2,0,1,0 08-18:0,0,3,0 08-19:0,0,2,0 08-20:0,0,5,2 08-21:0,0,7,5 08-22:0,0,3,1 08-23:1,0,7,5 08-24:0,0,5,3 08-25:0,0,2,1 08-26:0,0,3,2 08-27:0,0,2,1 08-28:0,0,1,1 08-29:0,0,2,0
Uruguay|05-30:0,0,0,0 06-06:0,0,1,1 06-10:0,0,0,0 06-13:0,0,5,0 06-14:0,0,0,0 06-17:0,0,0,0 06-19:0,0,0,0 06-21:1,0,0,0 06-23:0,0,0,0 06-24:0,0,2,2 06-26:0,0,0,0 07-06:0,0,0,0 07-26:0,0,1,1 08-03:0,0,0,0 08-08:0,0,6,6 08-11:0,0,0,0 08-15:0,0,0,0 08-20:0,0,0,0
Uzbekistan|05-13:0,0,0,0 05-14:0,0,0,0 05-22:0,0,0,0 05-27:0,0,0,0 06-03:0,0,0,0 06-04:0,0,0,0 06-05:0,0,0,0 06-08:0,0,0,0 06-13:0,0,0,0 06-15:0,0,0,0 06-16:0,0,0,0 06-20:0,0,0,0 06-24:0,0,0,0 06-27:0,0,0,0 07-02:0,0,0,0 07-09:0,0,0,0 07-18:0,0,0,0 07-22:0,0,0,0 07-25:0,0,0,0 07-26:0,0,0,0 08-12:0,0,0,0 08-13:0,0,0,0 08-19:0,0,0,0 08-20:0,0,1,1 08-21:0,0,0,0
Venezuela|05-18:0,0,0,0 05-21:0,0,0,0 05-26:0,0,0,0 06-03:0,0,0,0 06-08:0,0,0,0 06-13:0,0,1,0 06-21:0,0,0,0 06-25:0,0,0,0 06-26:0,0,3,0 06-27:0,0,1,0 06-28:0,0,2,0 06-29:0,0,0,0 06-30:0,0,2,0 07-01:0,0,1,0 07-08:0,0,1,1 07-09:0,0,0,0 07-10:0,0,1,0 07-11:0,0,0,0 07-12:1,0,2,0 07-13:0,0,1,0 07-14:0,0,0,0 07-15:0,0,0,0 07-16:1,0,0,0 07-17:0,0,0,0 07-18:0,0,1,0 07-19:0,0,0,0 07-20:0,0,0,0 07-21:0,0,0,0 07-22:0,0,0,0 07-23:0,0,0,0 07-24:0,0,0,0 07-25:0,0,0,0 07-26:0,0,0,0 07-29:0,0,0,0 07-30:0,0,0,0 07-31:0,0,0,0 08-02:0,0,0,0 08-03:0,0,1,0 08-05:0,0,0,0 08-06:0,0,1,1 08-08:0,0,0,0 08-11:0,0,0,0 08-14:0,0,0,0 08-19:0,0,0,0 08-27:0,0,0,0
Vietnam|05-13:0,0,1,1 05-15:0,0,0,0 05-18:0,0,0,0 05-21:0,0,0,0 05-22:0,0,0,0 05-23:0,0,0,0 05-24:0,0,0,0 05-25:0,0,0,0 05-26:0,0,0,0 05-27:0,0,0,0 05-28:0,0,0,0 06-02:0,0,0,0 06-04:0,0,0,0 06-08:0,0,0,0 06-11:0,0,0,0 06-12:0,0,0,0 06-14:0,0,0,0 06-15:0,0,0,0 06-20:0,0,0,0 06-21:0,0,0,0 06-22:0,0,0,0 06-23:0,0,0,0 06-24:0,0,1,1 06-26:0,0,1,1 06-27:0,0,0,0 06-29:0,0,0,0 07-03:0,0,0,0 07-05:0,0,1,1 07-11:0,0,2,2 07-13:0,0,0,0 07-14:0,0,1,1 07-15:0,0,0,0 07-16:0,0,0,0 07-17:0,0,0,0 07-20:0,0,0,0 07-21:0,0,0,0 07-27:0,0,0,0 07-28:0,0,0,0 07-29:0,0,0,0 08-05:0,0,0,0 08-06:0,0,0,0 08-11:0,0,0,0 08-12:0,0,0,0 08-13:0,0,1,1 08-15:0,0,2,2 08-16:0,0,0,0 08-18:0,0,0,0 08-19:0,0,0,0 08-20:0,0,0,0 08-22:0,0,0,0 08-25:0,0,0,0 08-26:0,0,0,0 08-27:0,0,1,0 08-29:0,0,0,0
Yemen|05-15:0,0,0,0 06-26:0,0,0,0
Zambia|05-18:0,0,0,0 06-04:0,0,0,0 06-26:0,0,0,0 06-30:0,0,1,0 07-12:0,0,0,0 07-29:0,0,0,0
Zimbabwe|07-19:0,0,0,0 08-21:0,0,0,0
Åland Islands|08-03:1,1,0,0 08-09:1,0,0,0
